molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL4856337,0.8,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Br)c(C(=O)O)c2)c1=O,9.096910013008056
CHEMBL364140,0.83,nM,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccc(C(F)(F)F)cc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,9.080921907623926
CHEMBL2147713,0.85,nM,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2F)n1,9.070581074285707
CHEMBL5269746,0.87,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)c(F)cc1F)[C@H]1CCc2cc(F)c(F)cc21,9.060480747381382
CHEMBL5276298,0.87,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)N2CCCCC2)c(F)cc1F)[C@H]1CCc2cc(F)c(F)cc21,9.060480747381382
CHEMBL1651763,0.87,nM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2sccc2c1=O,9.060480747381382
CHEMBL5289339,0.87,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)N2CCOCC2)c(F)cc1F)[C@H]1CCc2cc(F)c(F)cc21,9.060480747381382
CHEMBL5273793,0.87,nM,CCN(CC)S(=O)(=O)c1cc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)c(F)cc1F,9.060480747381382
CHEMBL5269884,0.87,nM,CCN(CC)S(=O)(=O)c1cc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)ccc1F,9.060480747381382
CHEMBL5279474,0.87,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)N2CCC2)c(F)cc1F)[C@H]1CCc2cc(F)c(F)cc21,9.060480747381382
CHEMBL5277828,0.87,nM,CCN(CC)S(=O)(=O)c1cccc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)c1,9.060480747381382
CHEMBL1422,0.87,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,9.060480747381382
CHEMBL5276657,0.87,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cccc(S(N)(=O)=O)c1)[C@H]1CCc2cc(F)c(F)cc21,9.060480747381382
CHEMBL5265910,0.87,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccc(F)c(S(N)(=O)=O)c1)[C@H]1CCc2cc(F)c(F)cc21,9.060480747381382
CHEMBL5274129,0.87,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cccnc1)[C@H]1CCc2cc(F)c(F)cc21,9.060480747381382
CHEMBL365322,0.89,nM,CC(C)[C@H](N)C(=O)N[C@@H](C)B(O)O,9.050609993355087
CHEMBL1779710,0.9,nM,CC(C)(C)OC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,9.045757490560675
CHEMBL67279,0.9,nM,CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,9.045757490560675
CHEMBL3697938,0.9,nM,CN1C[C@H](N2Cc3cn(S(C)(=O)=O)nc3C2)C[C@H](N)C1c1cc(F)c(F)cc1F,9.045757490560675
CHEMBL386380,0.91,nM,N[C@@H](CC(=O)N1CCCNC(=O)[C@H]1Cc1ccccc1)Cc1cc(F)c(F)cc1F,9.040958607678906
CHEMBL399610,0.92,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccc([N+](=O)[O-])cn3)CC2)CN1)N1CCSC1,9.036212172654444
CHEMBL399610,0.92,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccc([N+](=O)[O-])cn3)CC2)CN1)N1CCSC1,9.036212172654444
CHEMBL2147707,0.94,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccnn3-c3ccccc3)CC2)CN1)N1CCSC1,9.0268721464003
CHEMBL2058969,0.95,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccnc4ccccc34)CC2)CN1)N1CCSC1,9.022276394711152
CHEMBL2058969,0.95,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccnc4ccccc34)CC2)CN1)N1CCSC1,9.022276394711152
CHEMBL3965981,1.0,nM,C/C=C/Cn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1OCC(=O)NC)c(=O)n2C,9.0
CHEMBL1951611,1.0,nM,CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C,9.0
CHEMBL257376,1.0,nM,CC#CCn1c(NCCN)nc2cnn(Cc3nc(C)c4ccccc4n3)c(=O)c21,9.0
CHEMBL1951416,1.0,nM,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C,9.0
CHEMBL63860,1.0,nM,C[C@H](N)C(=O)N1CCC[C@H]1B(O)O,9.0
CHEMBL256121,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(C)nn(Cc3nc(C)c4ccccc4n3)c(=O)c21,9.0
CHEMBL3694424,1.0,nM,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CN(CC(=O)N2CC[C@@H](F)C2)C1c1cc(F)ccc1F,9.0
CHEMBL1951430,1.0,nM,COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCC[C@H](N)C4)n(CC=C(C)C)c3c2=O)c1,9.0
CHEMBL1951599,1.0,nM,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,9.0
CHEMBL471834,1.0,nM,COCCOc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CCS(=O)(=O)CC3)sc2c1,9.0
CHEMBL3675637,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=N[C@@H](C)CN12,9.0
CHEMBL237500,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,9.0
CHEMBL3903110,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ncc3ccccc3n1)c(=O)n2C,9.0
CHEMBL3645497,1.0,nM,N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)COC1c1cc(F)ccc1F,9.0
CHEMBL566425,1.0,nM,CS(=O)(=O)N1CC(c2noc([C@@H]3CCCN3C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)n2)C1,9.0
CHEMBL237289,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1OCC(=O)NC)c(=O)n2C,9.0
CHEMBL3704833,1.0,nM,N#CC1CCCN1C(=O)CNCC(O)COc1ccccc1,9.0
CHEMBL3903787,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ncc(C)c3ccccc13)c(=O)n2C,9.0
CHEMBL237500,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,9.0
CHEMBL376359,1.0,nM,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,9.0
CHEMBL237500,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,9.0
CHEMBL3645497,1.0,nM,N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)COC1c1cc(F)ccc1F,9.0
CHEMBL237289,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1OCC(=O)NC)c(=O)n2C,9.0
CHEMBL237500,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,9.0
CHEMBL3893759,1.0,nM,C/C=C/Cn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1OCC(=O)NC)c(=O)n2C,9.0
CHEMBL237500,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,9.0
CHEMBL403553,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2cnn(Cc3nc(C)c4ccccc4n3)c(=O)c21,9.0
CHEMBL2425075,1.0,nM,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)c(F)cc1F,9.0
CHEMBL3686737,1.0,nM,N[C@H](C(=O)N1CCC[C@H]1B(O)O)C1CCCCC1,9.0
CHEMBL237500,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,9.0
CHEMBL67089,1.0,nM,NCC(=O)N1CCC[C@H]1B(O)O,9.0
CHEMBL4865204,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Cl)c(C(=O)O)c2)c1=O,9.0
CHEMBL1683506,1.0,nM,CC(C)[C@@H](Nc1ccc(CNC(=O)[C@@H]2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.Cl,9.0
CHEMBL237488,1.0,nM,CC(C)=CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,9.0
CHEMBL237500,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,9.0
CHEMBL237500,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,9.0
CHEMBL4863102,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(F)c(C(=O)O)c2)c1=O,9.0
CHEMBL237500,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,9.0
CHEMBL241253,1.0,nM,N#Cc1ccc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)nc1,9.0
CHEMBL237500,1.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,9.0
CHEMBL4544024,1.05,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1c(Br)cccc1C(=O)O)c(=O)n2C,8.978810700930062
CHEMBL5272644,1.06,nM,CS(=O)(=O)c1cccc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)c1,8.97469413473523
CHEMBL399791,1.1,nM,Cc1cc(CN2C[C@H](N)[C@H](C(=O)C3CCC[C@H]3C#N)C2)cc(C)c1C#N,8.958607314841775
CHEMBL564105,1.1,nM,CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C(=O)C1CC1,8.958607314841775
CHEMBL63895,1.1,nM,O=C([C@@H]1CCCN1)N1CCC[C@H]1B(O)O,8.958607314841775
CHEMBL3734828,1.1,nM,CCS(=O)(=O)Nc1n[nH]c2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,8.958607314841775
CHEMBL1744354,1.1,nM,N#Cc1ccc(NCCNCC(=O)N2C[C@@H](F)C[C@H]2C#N)nc1.O=C(O)/C=C\C(=O)O,8.958607314841775
CHEMBL1819090,1.1,nM,Cn1c(=O)c2c(cc(N3CCC[C@@](C)(N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O,8.958607314841775
CHEMBL5275046,1.1,nM,CN1CCN(S(=O)(=O)c2cccc(C(=O)NC[C@@H]3CCCN3C(=O)C[C@H](N)[C@H]3CCc4cc(F)c(F)cc43)c2)CC1,8.958607314841775
CHEMBL3142227,1.1,nM,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(N4CC(=O)NCC4=O)cc23)cc1.Cl.Cl,8.958607314841775
CHEMBL237488,1.1,nM,CC(C)=CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,8.958607314841775
CHEMBL3805179,1.1,nM,N[C@H]1C[C@@H](N2Cc3nn4c(C(F)(F)F)ccnc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,8.958607314841775
CHEMBL3644461,1.1,nM,N[C@H]1C[C@@H](N2Cc3nc(C(F)(F)F)[nH]c3C2)CSC1c1cc(F)ccc1F,8.958607314841775
CHEMBL3216725,1.1,nM,Cc1ccc(-c2c(CC(=O)N3CCC[C@H]3C(N)=O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,8.958607314841775
CHEMBL3805226,1.1,nM,Cc1cc2nc3c(cn2n1)CN([C@H]1CC[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,8.958607314841775
CHEMBL3805871,1.1,nM,N[C@H]1C[C@@H](N2Cc3nn4ccc(C(F)(F)F)nc4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,8.958607314841775
CHEMBL3216725,1.1,nM,Cc1ccc(-c2c(CC(=O)N3CCC[C@H]3C(N)=O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,8.958607314841775
CHEMBL4845890,1.1,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Cl)c(C(=O)OC)c2)c1=O,8.958607314841775
CHEMBL3216064,1.1,nM,COC(=O)[C@@H]1CCCN1C(=O)Cc1c(C)nc(CC(C)C)c(CN)c1-c1ccc(C)cc1.Cl.Cl,8.958607314841775
CHEMBL4247480,1.12,nM,Cc1ccc2nc(CNc3nc(C)cs3)n(/N=C/c3ccc(O)cc3)c(=O)c2c1,8.950781977329818
CHEMBL5288974,1.12,nM,Cc1ccc2cc(CNc3nc(C)cs3)n(/N=C/c3ccc(O)cc3)c(=O)c2c1,8.950781977329818
CHEMBL5219735,1.17,nM,CCOC(=O)/C=C/OC(=O)[C@@H]1CCCN1C(=O)CN,8.931814138253838
CHEMBL231396,1.2,nM,N[C@H]1CN(c2ccc3nc(=O)ccn3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,8.920818753952375
CHEMBL598470,1.2,nM,COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cc(CF)ccn3)CN1CC2,8.920818753952375
CHEMBL3686750,1.2,nM,N=C(N)NCCC[C@H](N)C(=S)N1CCC[C@H]1B(O)O,8.920818753952375
CHEMBL2058967,1.2,nM,O=C([C@@H]1C[C@H](N2CCN(c3nc4ccccc4o3)CC2)CN1)N1CCSC1,8.920818753952375
CHEMBL241464,1.2,nM,N#Cc1cccnc1N1CCN([C@@H]2CN[C@H](C(=O)N3CCSC3)C2)CC1,8.920818753952375
CHEMBL2425895,1.2,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(Cl)c3ccccc3n2)c1=O,8.920818753952375
CHEMBL1683508,1.2,nM,CC(C)[C@H](Nc1ccc(CNC(=O)[C@@H]2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,8.920818753952375
CHEMBL4238698,1.22,nM,Cc1csc(NC2c3cc(I)ccc3N=C(c3ccccc3)N2/N=C/c2cccc([N+](=O)[O-])c2)n1,8.913640169325252
CHEMBL237500,1.25,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,8.903089986991944
CHEMBL4164893,1.25,nM,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2c(F)c(F)[nH]c2c1=O,8.903089986991944
CHEMBL237500,1.25,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,8.903089986991944
CHEMBL3675622,1.28,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCCN12,8.892790030352131
CHEMBL1650443,1.3,nM,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,8.886056647693163
CHEMBL2425060,1.3,nM,N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CO[C@@H]1c1cc(F)c(F)cc1F,8.886056647693163
CHEMBL3645494,1.3,nM,N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CCCC4)nc3C2)COC1c1cc(F)c(F)cc1F,8.886056647693163
CHEMBL554908,1.3,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1CC1(F)F)Cc1cc(F)c(F)cc1F,8.886056647693163
CHEMBL3142227,1.3,nM,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(N4CC(=O)NCC4=O)cc23)cc1.Cl.Cl,8.886056647693163
CHEMBL4851477,1.3,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Br)c(C(=O)OC)c2)c1=O,8.886056647693163
CHEMBL3675622,1.3,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCCN12,8.886056647693163
CHEMBL238515,1.3,nM,N#Cc1ccc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)cc1C#N,8.886056647693163
CHEMBL1779714,1.3,nM,CC(C)(C)SC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,8.886056647693163
CHEMBL429115,1.3,nM,Cc1cc(CN2C[C@H](N)[C@H](C(=O)C3CCC[C@H]3C#N)C2)ccc1C#N,8.886056647693163
CHEMBL3645494,1.3,nM,N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CCCC4)nc3C2)COC1c1cc(F)c(F)cc1F,8.886056647693163
CHEMBL3735461,1.3,nM,N[C@H]1C[C@@H](N2Cc3[nH]nc(NS(=O)(=O)CC(F)(F)F)c3C2)CO[C@@H]1c1cc(F)ccc1F,8.886056647693163
CHEMBL4863369,1.3,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(Br)cc(C(=O)OC)c2)c1=O,8.886056647693163
CHEMBL1651764,1.32,nM,Cc1csc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c12,8.87942606879415
CHEMBL4249193,1.33,nM,O=[N+]([O-])c1cccc(/C=N/N2C(c3ccccc3)=Nc3ccccc3C2Nc2nccs2)c1,8.876148359032914
CHEMBL5277490,1.33,nM,C#CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,8.876148359032914
CHEMBL77538,1.4,nM,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,8.853871964321762
CHEMBL2425070,1.4,nM,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,8.853871964321762
CHEMBL3805937,1.4,nM,N[C@H]1C[C@@H](N2Cc3nn4c(C(F)(F)F)ccnc4c3C2)CO[C@@H]1c1cc(F)c(F)cc1F,8.853871964321762
CHEMBL3400965,1.4,nM,Cc1oc(=O)oc1COC(=O)c1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c2c1.Cl,8.853871964321762
CHEMBL2023067,1.4,nM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(Br)c[nH]c2c1=O,8.853871964321762
CHEMBL77538,1.4,nM,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,8.853871964321762
CHEMBL196881,1.4,nM,CS(=O)(=O)c1ccc(-c2nc3c(s2)CCN(C(=O)C[C@H](N)Cc2cc(F)ccc2F)C3)cc1,8.853871964321762
CHEMBL2425070,1.4,nM,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,8.853871964321762
CHEMBL3736135,1.4,nM,CCC(=O)Nc1n[nH]c2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,8.853871964321762
CHEMBL1650443,1.43,nM,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,8.844663962534938
CHEMBL4173673,1.45,nM,CS(=O)(=O)c1ccc(-c2c[nH]c3c(=O)n(Cc4cc(F)ccc4C#N)c(N4CCC[C@@H](N)C4)nc23)cc1F,8.838631997765026
CHEMBL394837,1.49,nM,Cc1ccccc1C[C@@H]1C(=O)N[C@H](C)CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,8.826813731587727
CHEMBL371585,1.5,nM,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](NC(=O)Nc2ccccc2)CN1,8.823908740944319
CHEMBL3644464,1.5,nM,Cc1nc2c([nH]1)CN([C@H]1CSC(c3cc(F)ccc3F)[C@@H](N)C1)C2,8.823908740944319
CHEMBL3805502,1.5,nM,N[C@H]1C[C@@H](N2Cc3nn4ccc(C(F)(F)F)nc4c3C2)CO[C@@H]1c1cc(F)c(F)cc1F,8.823908740944319
CHEMBL537000,1.5,nM,C=CCC1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,8.823908740944319
CHEMBL3805400,1.5,nM,Cc1ccn2nc3c(c2n1)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,8.823908740944319
CHEMBL558452,1.5,nM,CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)S(=O)(=O)C(F)(F)F,8.823908740944319
CHEMBL3632864,1.5,nM,CC[C@@H](C)[C@H](N)C(=O)N1CCC[C@H]1C#N,8.823908740944319
CHEMBL1951595,1.5,nM,COc1cccc(C(=O)Cn2c(=O)c3c(c(C#N)c(N4CCC[C@H](N)C4)n3Cc3ccccc3)n(C)c2=O)c1,8.823908740944319
CHEMBL385517,1.5,nM,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,8.823908740944319
CHEMBL376359,1.5,nM,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,8.823908740944319
CHEMBL487860,1.5,nM,CC(C)(CNC(=O)c1ccc2[nH]nnc2c1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,8.823908740944319
CHEMBL67279,1.5,nM,CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,8.823908740944319
CHEMBL237152,1.5,nM,C[C@@H](C1CCC(c2cccc3ncnn23)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,8.823908740944319
CHEMBL241252,1.5,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccc(C(F)(F)F)cn3)CC2)CN1)N1CCSC1,8.823908740944319
CHEMBL2347039,1.55,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3nc(C)c4ccccc4n3)c2c1=O,8.809668301829708
CHEMBL4161924,1.58,nM,CS(=O)(=O)c1ccccc1-c1c[nH]c2c(=O)n(Cc3cc(F)ccc3C#N)c(N3CCC[C@@H](N)C3)nc12,8.801342913045577
CHEMBL3645495,1.6,nM,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CC4)c3C2)COC1c1cc(F)ccc1F,8.795880017344075
CHEMBL2147073,1.6,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(C(=O)O)cc21,8.795880017344075
CHEMBL3645495,1.6,nM,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CC4)c3C2)COC1c1cc(F)ccc1F,8.795880017344075
CHEMBL241253,1.6,nM,N#Cc1ccc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)nc1,8.795880017344075
CHEMBL3734964,1.6,nM,N[C@H]1C[C@@H](N2Cc3[nH]nc(NC(=O)C4CC4)c3C2)CO[C@@H]1c1cc(F)ccc1F,8.795880017344075
CHEMBL391466,1.6,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)CN1)N1CCSC1,8.795880017344075
CHEMBL67279,1.6,nM,CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,8.795880017344075
CHEMBL184527,1.6,nM,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2cc(Cl)ccc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,8.795880017344075
CHEMBL3645493,1.6,nM,N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CCCC4)nc3C2)COC1c1cc(F)ccc1F,8.795880017344075
CHEMBL4846335,1.6,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(F)c(C(=O)OC)c2)c1=O,8.795880017344075
CHEMBL2425069,1.6,nM,N[C@H]1C[C@@H](N2Cc3nc(C(F)(F)F)[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,8.795880017344075
CHEMBL391466,1.6,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)CN1)N1CCSC1,8.795880017344075
CHEMBL391466,1.6,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)CN1)N1CCSC1,8.795880017344075
CHEMBL3645493,1.6,nM,N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CCCC4)nc3C2)COC1c1cc(F)ccc1F,8.795880017344075
CHEMBL399405,1.6,nM,N#Cc1ccnc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)c1,8.795880017344075
CHEMBL364103,1.6,nM,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,8.795880017344075
CHEMBL3736085,1.6,nM,N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CCCC4)nc3C2)CO[C@@H]1c1cc(F)ccc1F,8.795880017344075
CHEMBL2408771,1.6,nM,CC(C)=CCn1c(N2CC3CCCNC3C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,8.795880017344075
CHEMBL2105762,1.6,nM,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,8.795880017344075
CHEMBL3697941,1.6,nM,CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)C(c3cc(F)ccc3F)N(CC3CC3)C1)C2,8.795880017344075
CHEMBL1683560,1.6,nM,N[C@H]1CN(c2cc(N3CCc4nocc4C3)ncn2)C[C@@H]1c1ccccc1,8.795880017344075
