molecule_chembl_id,IC50,units,smiles,pIC50,ROMol,molecular_weight,n_hba,n_hbd,logp,n_rotatable,n_aromatic_rings
CHEMBL480913,2540.0,nM,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1C(F)(F)F,5.5951662833800615,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70dfc0>,421.15257310800007,5,1,2.06386,4,1
CHEMBL210941,2587.0,nM,O=C(NCCc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,5.587203571283457,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e030>,315.19467704,3,2,0.9457999999999995,5,1
CHEMBL516747,2600.0,nM,CCOC(=O)[C@@H](Oc1ccc(NC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(C)C.Cl,5.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e0a0>,584.201332464,7,2,3.977500000000003,11,2
CHEMBL3927979,2600.0,nM,CC#CCn1c(N2CCCNCC2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,5.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e110>,527.3220027919999,11,1,0.7734000000000034,8,2
CHEMBL234426,2600.0,nM,CCCCC1CN(c2ccc(Cl)c(C(F)(F)F)c2)CCC1N,5.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e180>,334.14236104400004,2,1,4.702600000000004,4,1
CHEMBL3798441,2600.0,nM,C[C@H]1C[C@@H](C#N)N(C(=O)[C@@H](N)CC(=O)N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,5.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e1f0>,723.230309536,7,3,3.942980000000002,6,2
CHEMBL235004,2700.0,nM,COc1cc([C@H]2CC[C@@H]([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CCC(F)(F)C3)CC2)nc(OC)n1,5.568636235841012,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e260>,469.25006097600004,7,1,1.6669000000000003,7,1
CHEMBL3084945,2700.0,nM,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](N)CC1,5.568636235841012,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e2d0>,243.140533292,4,2,0.36409999999999976,2,0
CHEMBL488714,2700.0,nM,CC(C)[C@H](Oc1ccc(NC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.Cl,5.568636235841012,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e340>,556.170032336,6,3,3.499000000000002,10,2
CHEMBL430,2700.0,nM,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,5.568636235841012,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e3b0>,389.14993234,8,2,0.966,5,2
CHEMBL452326,2700.0,nM,COC(=O)c1ccc(COC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,5.568636235841012,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e420>,513.127833176,7,1,2.9023000000000008,8,2
CHEMBL3343899,2740.0,nM,CC#CC#Cc1ccc(C#CC(O)CO)s1,5.562249437179612,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e490>,230.04015056,3,2,0.8275999999999999,1,1
CHEMBL2425079,2800.0,nM,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@H]1c1cc(F)ccc1F,5.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e500>,320.144867636,4,2,1.8609999999999998,2,2
CHEMBL235134,2800.0,nM,Cn1c(=O)c2c(nc(N3CCNCC3)n2Cc2ccccc2)n(C)c1=O,5.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e570>,354.180423944,8,1,-0.10839999999999916,3,3
CHEMBL2333025,2800.0,nM,O=C(NCC(=O)N1CCC[C@H]1B(O)O)c1ccncc1,5.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e5e0>,277.123386392,5,3,-1.1855999999999998,4,1
CHEMBL2159178,2800.0,nM,COc1cccc(-c2c(CN)c(N)nc3c2c(=O)n(C)c(=O)n3C)c1,5.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e650>,341.148789468,8,2,0.3486999999999998,3,3
CHEMBL488909,2800.0,nM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1cccc(OCC(=O)O)c1)Cc1cc(F)c(F)cc1F,5.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e6c0>,528.138732208,6,3,2.1521,10,2
CHEMBL364093,2800.0,nM,C[C@@H](c1ccc(F)c(Cl)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,5.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e730>,416.09261121599997,3,2,3.1136000000000026,3,1
CHEMBL4754461,2800.0,nM,Cc1ccnc(Nc2cc(N3CCNCC3)nc3ccnn23)c1,5.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e7a0>,309.17019360800003,7,2,1.5859199999999998,3,3
CHEMBL443316,2800.0,nM,CCCC[C@H]1CN(c2ccc(Cl)c(C(F)(F)F)c2)CC[C@H]1N,5.552841968657781,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e810>,334.14236104400004,2,1,4.702600000000004,4,1
CHEMBL3425746,2801.0,nM,N[C@@H](CC(=O)N1CC[C@@H]2[C@H](CCc3nnc(C(F)(F)F)n32)C1)Cc1ccccc1,5.552686891176432,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e880>,407.19329504800004,5,1,2.5928000000000004,4,2
CHEMBL3343900,2810.0,nM,OCc1ccc(-c2ccc(C#CC(O)CO)s2)s1,5.55129368009492,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e8f0>,280.02278624400003,5,3,1.6736,3,2
CHEMBL392697,2900.0,nM,N[C@H]1CN(c2cc(-c3cccc(Cl)c3)ncn2)C[C@@H]1c1ccccc1,5.537602002101044,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e960>,350.129824288,4,1,3.728100000000003,3,3
CHEMBL50,2920.0,nM,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.534617148551582,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70e9d0>,302.04265266,7,5,1.988,1,3
CHEMBL3955701,2930.0,nM,COc1ccc2ccc3c(c2c1)C[C@@H](N)[C@H](c1cc(F)c(F)cc1F)O3,5.53313237964589,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70ea40>,359.11331341199997,3,1,4.269200000000003,2,3
CHEMBL3310987,2950.0,nM,CCn1c(=O)c(C(C)(NN)Nc2ccc(C)cc2)c(O)c2ccccc21,5.530177984021837,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70eab0>,352.189926008,6,4,2.783520000000001,5,3
CHEMBL459882,3000.0,nM,COC(=O)c1ccc(CNC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,5.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70eb20>,512.143817588,6,2,2.4753000000000003,8,2
CHEMBL184262,3000.0,nM,N[C@@H](CC(=O)N1CCSC1)Cc1ccccc1,5.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70eb90>,250.113984196,3,1,1.4793999999999996,4,1
CHEMBL3686747,3000.0,nM,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1B(O)O,5.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70ec00>,301.15977189999995,4,4,0.04070000000000007,4,2
CHEMBL184262,3000.0,nM,N[C@@H](CC(=O)N1CCSC1)Cc1ccccc1,5.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70ec70>,250.113984196,3,1,1.4793999999999996,4,1
CHEMBL214381,3000.0,nM,CC[C@H](C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)CC,5.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70ece0>,341.231456472,4,3,0.966300000000001,8,0
CHEMBL383705,3000.0,nM,CC(C)[C@H](N)C(=O)N1CCCC1,5.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70ed50>,170.141913196,2,1,0.5920999999999998,2,0
CHEMBL494497,3000.0,nM,N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1B(O)O,5.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70edc0>,244.123052044,5,4,-1.818499999999998,5,0
CHEMBL96183,3000.0,nM,O=C(CNCCNc1ccc([N+](=O)[O-])cn1)N1CCSC1,5.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70ee30>,311.105210404,7,2,0.5241999999999998,7,1
CHEMBL184442,3028.0,nM,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(Cl)cc1,5.518844129171965,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70eea0>,284.075011844,3,1,2.1327999999999996,4,1
CHEMBL218306,3050.0,nM,C[C@H](c1n[nH]c(-c2ccc(Cl)cc2Cl)n1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,5.515700160653214,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70ef10>,481.0895295199999,5,3,3.4650000000000016,4,2
CHEMBL257589,3059.0,nM,CC#CCn1c(C(=O)N(C)Cc2cccc3ccccc23)cnc1N1CCCC(N)C1,5.514420523015321,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70ef80>,415.23721054800006,5,1,3.2593000000000005,5,3
CHEMBL366549,3100.0,nM,N[C@@H](CC(=O)N1CCNCC1)Cc1ccc(F)c(F)c1,5.508638306165727,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70eff0>,283.149618668,3,2,0.6564999999999996,4,1
CHEMBL459881,3100.0,nM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccc(S(N)(=O)=O)cc1)Cc1cc(F)c(F)cc1F,5.508638306165727,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f060>,533.111137556,6,3,1.3361000000000005,8,2
CHEMBL1771583,3100.0,nM,O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1c1cccc(CCc2cccc(C(F)(F)F)c2)c1,5.508638306165727,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f0d0>,530.957424004,2,0,7.904800000000005,4,3
CHEMBL482070,3100.0,nM,CS(=O)(=O)N1CCCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC1.Cl,5.508638306165727,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f140>,429.11007493600005,4,1,1.2795000000000005,5,1
CHEMBL5285191,3160.0,nM,C[C@H]1CCN(C(=O)CNc2cc3cc(-c4ccccc4)c(-c4ccccc4)cc3oc2=O)C1,5.500312917381596,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f1b0>,438.1943426919999,4,1,5.4073000000000055,5,4
CHEMBL371907,3236.0,nM,N#C[C@@H]1CCCN1C(=O)CNCC(=O)N1CCc2ccccc2C1,5.489991487059765,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f220>,326.174275944,4,1,0.6754800000000001,4,1
CHEMBL501314,3250.0,nM,COC(=O)c1ccc(C(N)Cc2cc(F)c(F)cc2F)cc1,5.488116639021126,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f290>,309.097663348,3,1,3.133000000000001,4,2
CHEMBL363879,3279.0,nM,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(F)cc1,5.484258583330635,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f300>,268.104562384,3,1,1.6184999999999998,4,1
CHEMBL234613,3300.0,nM,CCCC[C@H]1CN(c2ccc(Cl)c(Cl)c2)CC[C@H]1N,5.481486060122112,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f370>,300.116004064,2,1,4.337200000000004,4,1
CHEMBL371907,3300.0,nM,N#C[C@@H]1CCCN1C(=O)CNCC(=O)N1CCc2ccccc2C1,5.481486060122112,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f3e0>,326.174275944,4,1,0.6754800000000001,4,1
CHEMBL378152,3300.0,nM,NCc1cccnc1-c1ccccc1Cl,5.481486060122112,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f450>,218.061076032,2,1,2.8607000000000014,2,2
CHEMBL365834,3300.0,nM,NC(C(=O)N1CCC[C@H]1C(=O)NCc1cccc(C(=O)O)c1)C1CCCCC1.O=C(O)C(F)(F)F,5.481486060122112,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f4c0>,501.2086703399999,5,4,2.5328999999999997,6,1
CHEMBL470171,3300.0,nM,N[C@@H](CC(=O)NC1(c2ccccc2)CCSCC1)Cc1ccccc1F,5.481486060122112,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f530>,372.16716264,3,2,3.6243000000000025,6,2
CHEMBL90170,3350.0,nM,OCc1ccc(-c2ccc(-c3cccs3)s2)s1,5.474955192963154,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f5a0>,277.98937794,4,1,4.697400000000002,3,3
CHEMBL145,3370.0,nM,O=C(O)/C=C/c1ccc(O)c(O)c1,5.4723700991286615,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f610>,180.042258736,3,3,1.1956,2,1
CHEMBL480549,3400.0,nM,CC(=O)N1CCCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC1.Cl,5.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f680>,393.143089316,3,1,1.8664,4,1
CHEMBL544475,3400.0,nM,CCOC(=O)c1cnc(CN)c2cc(OC)c(OC)cc12.Cl,5.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f6f0>,326.103334768,6,1,2.309200000000001,5,2
CHEMBL3329625,3400.0,nM,CC1(C)C(=O)N(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,5.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f760>,375.20591042000007,5,1,2.7051800000000004,3,2
CHEMBL2147185,3400.0,nM,CCCn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccccc21.Cl,5.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f7d0>,485.174915908,6,1,4.812200000000004,5,4
CHEMBL471784,3430.0,nM,CNC(=O)c1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,5.464705879957229,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f840>,385.191403228,5,2,0.5329800000000013,5,1
CHEMBL1976036,3440.0,nM,O=C(N/N=C/c1cccc2ccccc12)c1[nH]nc2c1CCCC2,5.46344155742847,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f8b0>,318.148061196,3,2,3.2056000000000013,3,3
CHEMBL246373,3470.0,nM,C[C@@H](C1CCC(NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1.Cl,5.459670525209127,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f920>,531.158168,5,2,3.3779000000000017,7,1
CHEMBL4749086,3500.0,nM,O=[N+]([O-])c1ccccc1Nc1cc(N2CCNCC2)nc2ccnn12,5.455931955649724,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70f990>,339.1443727840001,8,2,1.7906999999999995,4,3
CHEMBL142703,3500.0,nM,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,5.455931955649724,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70fa00>,303.19467704,4,2,1.1742799999999989,3,0
CHEMBL1160335,3500.0,nM,CC(=O)OCc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F,5.455931955649724,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70fa70>,644.24176136,9,6,-0.21409999999999202,2,1
CHEMBL148261,3500.0,nM,CCC(C)C(N)C(=O)N1CCC(F)C1,5.455931955649724,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70fae0>,202.148141448,2,1,0.9302,3,0
CHEMBL394662,3500.0,nM,CCCC[C@H]1CN(c2ccccc2)CC[C@H]1N,5.455931955649724,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70fb50>,232.19394876799998,2,1,3.0304,4,1
CHEMBL2147064,3500.0,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2CCc2ccccc2Cl)c2cc(C(=O)O)ccc21,5.455931955649724,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70fbc0>,515.1490950839999,7,2,3.831800000000002,5,4
CHEMBL460886,3500.0,nM,CC[C@H](C)[C@H](N)C(=O)N1CCC(F)C1,5.455931955649724,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70fc30>,202.148141448,2,1,0.9302,3,0
CHEMBL190031,3500.0,nM,N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](CN1CCCC1)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F,5.455931955649724,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70fca0>,527.2207329199999,4,2,4.203100000000003,6,2
CHEMBL450211,3580.0,nM,N[C@H](Cc1cc(F)c(F)cc1F)C1CCCCC1,5.446116973356125,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70fd10>,257.139134236,1,1,3.554000000000002,3,1
CHEMBL370079,3600.0,nM,C[C@@H](c1ccc(S(C)(=O)=O)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,5.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70fd80>,442.11855568399994,5,2,1.7246000000000004,4,1
CHEMBL479536,3600.0,nM,CCOC(=O)[C@H](Oc1ccc(NC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(C)C.Cl,5.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70fdf0>,584.201332464,7,2,3.977500000000003,11,2
CHEMBL365875,3600.0,nM,NC(C(=O)N1CCC[C@H]1C(=O)NCc1ccccc1C(=O)O)C1CCCCC1.O=C(O)C(F)(F)F,5.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70fe60>,501.2086703399999,5,4,2.5328999999999997,6,1
CHEMBL185538,3611.0,nM,N[C@@H](CC(=O)N1CCSC1)Cc1cccc(C(F)(F)F)c1,5.442372511573174,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70fed0>,318.101368824,3,1,2.4982000000000006,4,1
CHEMBL3357768,3660.0,nM,N[C@@H](CC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,5.436518914605589,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f70ff40>,384.16607725600005,3,2,2.6081000000000003,5,1
CHEMBL509391,3670.0,nM,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3nccc4ccccc34)C[C@@H]21,5.435333935747911,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710040>,379.180838544,5,1,1.72158,4,2
CHEMBL191823,3700.0,nM,C[C@@H](c1cccc(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,5.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7100b0>,382.131583568,3,2,2.4602000000000004,3,1
CHEMBL462564,3700.0,nM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1nc2ccccc2[nH]1)Cc1cc(F)c(F)cc1F,5.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710120>,494.144486284,5,3,2.5650000000000004,7,3
CHEMBL184624,3700.0,nM,N[C@@H](CC(=O)N1CCNCC1)Cc1ccccc1F,5.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710190>,265.15904048,3,2,0.5174000000000001,4,1
CHEMBL179687,3700.0,nM,N#C[C@@H]1CCCC1C(=O)CNCc1ccc(F)cc1,5.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710200>,260.132491384,3,1,2.4242800000000004,5,1
CHEMBL461092,3700.0,nM,N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)N1CCSC1,5.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710270>,351.16166266000005,5,2,1.9432999999999994,8,1
CHEMBL195270,3700.0,nM,C[C@@H](c1cc(F)cc(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,5.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7102e0>,400.1221617559999,3,2,2.5993000000000004,3,1
CHEMBL184624,3700.0,nM,N[C@@H](CC(=O)N1CCNCC1)Cc1ccccc1F,5.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710350>,265.15904048,3,2,0.5174000000000001,4,1
CHEMBL231091,3700.0,nM,N[C@H]1CN(c2nccc3ccccc23)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,5.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7103c0>,471.138146168,4,2,4.606600000000003,2,3
CHEMBL184624,3700.0,nM,N[C@@H](CC(=O)N1CCNCC1)Cc1ccccc1F,5.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710430>,265.15904048,3,2,0.5174000000000001,4,1
CHEMBL392085,3730.0,nM,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3ccc(C)c(C)c3)CN1CC2,5.428291168191312,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7104a0>,366.23072820000004,4,1,3.7346400000000033,3,2
CHEMBL4245414,3730.0,nM,O=C(CN1CCN(c2ccnc3cc(Cl)ccc23)CC1)N1CCCC1,5.428291168191312,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710510>,358.15603903600004,4,0,2.632600000000001,3,2
CHEMBL471785,3740.0,nM,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc(C(=O)NC4CC4)cc3)C[C@@H]21,5.427128397799519,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710580>,411.207053292,5,2,1.0655800000000002,6,1
CHEMBL217532,3800.0,nM,C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccccc1F,5.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7105f0>,328.158706132,3,2,2.7182000000000013,8,2
CHEMBL1650448,3800.0,nM,Cn1c(=O)cc(N2CCCCC(N)C2)n(Cc2ccccc2C#N)c1=O,5.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710660>,353.18517497600004,7,1,0.7845800000000002,3,2
CHEMBL1812737,3800.0,nM,CCCCCn1c(CN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,5.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7106d0>,354.149891036,3,1,4.970800000000004,6,3
CHEMBL220021,3820.0,nM,C[C@H](c1nc(-c2ccc(Cl)cc2)no1)[C@H](N)C(=O)N1CCCC1,5.417936637088291,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710740>,334.119653528,5,1,2.443200000000001,4,2
CHEMBL534959,3850.0,nM,Cl.N[C@@H](CC(=O)N1CCCN1)Cc1cc(F)c(F)cc1F,5.414539270491499,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7107b0>,323.101224504,3,2,1.5224999999999997,4,1
CHEMBL4456228,3900.0,nM,O=c1[nH]c(=O)c2c(nc(N3CCNCC3)n2Cc2ccccc2)[nH]1,5.4089353929735005,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710820>,326.14912381600004,6,3,-0.12919999999999904,3,3
CHEMBL453573,3900.0,nM,CC[C@@H](C)[C@H](N)C(=O)N1CCCC1,5.4089353929735005,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710890>,184.15756326,2,1,0.9821999999999999,3,0
CHEMBL235133,3900.0,nM,Cn1c(=O)[nH]c(=O)c2c1nc(N1CCNCC1)n2Cc1ccccc1,5.4089353929735005,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710900>,340.16477388,7,2,-0.1187999999999989,3,3
CHEMBL172730,3900.0,nM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](OC(=O)Nc2ccccc2-c2ccccc2)C1,5.4089353929735005,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710970>,407.220891788,4,2,4.020500000000002,5,2
CHEMBL3618036,4000.0,nM,Cc1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ccccn1,5.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7109e0>,303.1120100360001,6,0,2.27482,2,4
CHEMBL383705,4000.0,nM,CC(C)[C@H](N)C(=O)N1CCCC1,5.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710a50>,170.141913196,2,1,0.5920999999999998,2,0
CHEMBL383705,4000.0,nM,CC(C)[C@H](N)C(=O)N1CCCC1,5.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710ac0>,170.141913196,2,1,0.5920999999999998,2,0
CHEMBL1771584,4000.0,nM,O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1c1cccc(CCc2ccccc2C(F)(F)F)c1,5.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710b30>,530.957424004,2,0,7.904800000000005,4,3
CHEMBL65406,4000.0,nM,CC(C)[C@@H](N)C(=O)N1CCC[C@@H]1B(O)O,5.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710ba0>,214.14887286799998,4,3,-1.0272999999999988,3,0
CHEMBL503274,4000.0,nM,CC[C@H](C)[C@H](N)C(=O)N1CCCC1,5.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710c10>,184.15756326,2,1,0.9821999999999999,3,0
CHEMBL3799074,4000.0,nM,CC[C@@H](C)[C@H](N)C(=O)N1C[C@H]2C[C@H]2[C@H]1C#N.O=C(O)C(F)(F)F,5.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710c80>,335.14567616,4,2,1.3635800000000002,3,0
CHEMBL1812905,4000.0,nM,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(C(=O)N(C)C)ccc2c1=O.Cl,5.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710cf0>,413.18700481599996,4,1,3.9068000000000027,5,3
CHEMBL256826,4000.0,nM,Cn1cnc2ccc(-c3ccccc3C(N)=O)c(CN)c21,5.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710d60>,280.132411132,4,2,1.7978999999999998,3,3
CHEMBL503274,4000.0,nM,CC[C@H](C)[C@H](N)C(=O)N1CCCC1,5.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710dd0>,184.15756326,2,1,0.9821999999999999,3,0
